date,tweet,Category,Text,polarity,Sentiment
2023-03-02T01:49:10+00:00,"bundalely14 Join Yuk Sekarang di PINOPOKER link hoki : https://t.co/k8zAZ2NDLe Rasakan Sensasinya. Jadi jutawan hanya dengan minimal deposit 20rb
Bonus Rollingan 0.3%
Bonus Refferal 15%
Deposit dapat menggunakan
Semua jenis bank bisa buat deposit ^^
PULSA : TELKOMSEL &amp; XL
WA :+855 962509904",Ekonomi,bundalely14 join yuk pinopoker link hoki rasa sensasi jutawan minimal deposit 20rb bonus rollingan 0 3 refferal 15 jenis bank pulsa telkomsel amp xl wa 855 962509904,-0.0282,Negative
2023-03-02T01:49:29+00:00,"bundaTiyas Join Yuk Sekarang di PINOPOKER link hoki : https://t.co/k8zAZ2NDLe Rasakan Sensasinya. Jadi jutawan hanya dengan minimal deposit 20rb
Bonus Rollingan 0.3%
Bonus Refferal 15%
Deposit dapat menggunakan
Semua jenis bank bisa buat deposit ^^
PULSA : TELKOMSEL &amp; XL
WA :+855 962509904",Ekonomi,bundatiyas join yuk pinopoker link hoki rasa sensasi jutawan minimal deposit 20rb bonus rollingan 0 3 refferal 15 jenis bank pulsa telkomsel amp xl wa 855 962509904,-0.0282,Negative
2023-03-02T01:56:01+00:00,"saoskecapkoi Maaf ya, Kak. Sakia infoin untuk SIM Card By.U mempunyai gerai sendiri dan bukan di GraPARI ya. Kakak bisa mendapatkan menghubungi channel by.U di :
1. Website: https://t.co/UVGgJRwob5,
2. Direct Message Instagram: @byu.id,
3. Direct Message Twitter: @byu_id, (1/2)",Entertaiment,saoskecapkoi maaf ya kak sakia infoin sim card by lu gerai grapari kakak hubung channel 1 website 2 direct message instagram id 3 twitter,0.0348,Positive
2023-03-02T01:56:31+00:00,"saoskecapkoi Maaf ya, Kak. Sakia infoin untuk SIM Card By.U mempunyai gerai sendiri dan bukan di GraPARI ya. Kakak bisa menghubungi channel by.U di :
1. Website: https://t.co/UVGgJRwob5,
2. Direct Message Instagram: @byu.id,
3. Direct Message Twitter: @byu_id, (1/2)",Entertaiment,saoskecapkoi maaf ya kak sakia infoin sim card by lu gerai grapari kakak hubung channel 1 website 2 direct message instagram id 3 twitter,0.0348,Positive
2023-03-02T02:29:48+00:00,Telkomsel Hadirkan Teknologi Terdepan Saat WSBK 2023 di Mandalika https://t.co/S8nIWNSBXZ,Otomotif,telkomsel hadir teknologi depan wsbk 2023 mandalika,-0.1536,Negative
2023-03-02T02:33:51+00:00,"Result Togel : DEWATA
Tanggal 02 MARET 2023
Result  : 0219
Shio     : KELINCI
Selamat kepada para pemenang!!
LINK SITUS : https://t.co/6ksg4VkVNO

#TOGELJITU #TOGEL #SLOTGACOR #RGOCASH #MISTERIPREDIKSI
#JPPAUS #SYDNEY #HONGKONG #SINGAPORE #RGOTOTO https://t.co/ICVDqWMi8a",Tekno,result togel dewata tanggal 02 maret 2023 0219 shio kelinci selamat menang link situs togeljitu slotgacor rgocash misteriprediksi jppaus sydney hongkong singapore rgototo,0,Neutral
2023-03-02T03:07:26+00:00,Telkomsel @cheesefiee Keren lu min @Telkomsel ga kalah ramah dari mimin @Gerindra,Lifestyle,telkomsel keren lu min kalah ramah admin,-0.0844,Negative
2023-03-02T03:12:54+00:00,"enricopelenkahu @ShamsiAli2 1 BUMN?
BUMN karya ada berapa, belum anak pinaknya
BUMN perkebunan ada berapa? Sudah bandingin kinerjanya dengan swasta?
Telkom kalo ga buyback telkomsel yg dijual era bu Presiden juga susah kalo cuma ngandelin fixline sama indihome.
Tinggal banking, itu juga masih raksasa tidur",Tekno,enricopelenkahu 1 bumn karya anak pinak kebun banding kerja swasta telkom buyback telkomsel jual era bu presiden susah ngandelin fixline indihome tinggal banking raksasa tidur,-0.013,Negative
2023-03-02T04:02:31+00:00,okezonenews @tanyakanrl bacot anjing kpai,Lifestyle,okezonenews bacot anjing kpai,-0.2877,Negative
2023-03-02T04:04:44+00:00,"OPEN CONVERT

TSEL : 0,84
XL /AXIS : 0,80

ðŸ·cv, tsel, axis, xl, pulsa, bank, ewallet, gopay, spay, shopeepay, dana, ovo, linkaja, #zonauang #HARAM #KPKKenaPrank, Gelora Buat Konser, #TimnasDay Pagi, INKA, Maret, blackpin

Testimoni bisa liat disini yaa ka
https://t.co/50KqHObAbQ https://t.co/Jme19NzvJS",Ekonomi,open convert tsel 0 84 xl axis 80 cv pulsa bank ewallet gopay spay shopeepay dana ovo linkaja zonauang haram kpkkenaprank gelora konser timnasday pagi inka maret blackpin testimoni lihat ya kak,0.0318,Positive
2023-03-02T04:27:29+00:00,"Ada banyak tantangan yang dihadapi industri pertambangan, mulai dari tingginya biaya operasional hingga risiko pada lingkungan &amp; keselamatan pekerja.

Tapi tenang, semua hal tersebut bisa dihadapi dengan digitalisasi industri pertambangan bersama teknologi smart mining kami. https://t.co/Qi9q2wiz1u",Ekonomi,tantang hadap industri tambang tinggi biaya operasional risiko lingkung amp selamat kerja tenang digitalisasi teknologi smart mining,0.0357,Positive
2023-03-02T05:10:23+00:00,"Digitalisasi Desa Melalui Pertanian Presisi. Ibu Dati Widyati selaku Kabid Perlindungan dan Pengembangan Usaha Dinas Pertanian pada sambutan dalam seminar menyampaikan harapannya dengan digitalisasi bisa membantu petani mendapatkan penghasilan maksimal
#telkomsel #baktikunegeriku https://t.co/B2wgYaEyqZ",Ekonomi,digitalisasi desa tani presisi dati widyati kabid lindung kembang usaha dinas sambut seminar harap bantu tani hasil maksimal telkomsel baktikunegeriku,0.0429,Positive
2023-03-02T05:10:53+00:00,RuangLucuuu Andai saja yang berbicara dengan orang lain untuk hilangkan bosan sangat pendek yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu,Ekonomi,ruanglucuuu andai bicara orang hilang bosan pendek bantu putar produk layan telkomsel sila mention,-0.0037,Negative
2023-03-02T05:13:09+00:00,RuangLucuuu Andai saja yang berbicara dengan ramah meskipun kita terluka dan bersedih karena kegagalan itu bagai hujan deras di mana ia ian Santoso kalau tidak ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila melindungi seseorang yang berbicara ðŸ˜…ðŸ˜…,Ekonomi,ruanglucuuu andai bicara ramah luka sedih gagal hujan deras ian santoso bantu putar produk layan telkomsel sila mention lindung,-0.0067,Negative
2023-03-02T05:15:08+00:00,"gue saranin masuk pondok yang ada kelas tambahan satu tahun sebelum masuk SMA sih, biar ga kaget aja sama pelajaran"" pesantren, jadi ntar totalnya belajar 4 tahun. tapi semuanya tergantung sama gimana sistem pendidikan di pesantren sama diri lo sendiri buat adaptasinya",Pendidikan,gue saran masuk pondok kelas tambah sih biar kaget ajar pesantren entar total ajar 4 gantung sistem didik lo adaptasi,-0.0204,Negative
2023-03-02T05:16:03+00:00,i need a whole semester buat adaptasi sama pesantren ðŸ’€ðŸ’€ðŸ’€ yh Alhamdulillah survive bahagia sejahtera lulus dengan sentosa,Entertaiment,i need a whole semester adaptasi pesantren ya alhamdulillah survive bahagia sejahtera lulus sentosa,0.7382,Positive
2023-03-02T06:24:14+00:00,"Kosong Melompong, Konten-konten Youtube Telkomsel Hilang https://t.co/fnFjT3zjPo",Entertaiment,kosong melompong konten youtube telkomsel hilang,-0.2877,Negative
2023-03-02T06:25:00+00:00,kompascom Minimal paketan 150gb telkomsel lah kalo mau dicariin,Pendidikan,kompascom minimal paket 150gb telkomsel dicariin,0.106,Positive
2023-03-02T06:31:05+00:00,hansdavidian @Telkomsel jalur stasiun situ selalu mati kadang sampe sudimara,Entertaiment,hansdavidian jalur stasiun situ mati kadang sudimara,-0.0436,Negative
2023-03-02T06:51:42+00:00,"Arifnaleraja @NgPgmd @Telkomsel @myXLCare Gara'' jaringan internet yang tidak stabil, Akun E-SKA @Kemendag keblokir... Gagal verifikasi dikirain Robot ðŸ¤– ... Mohon pencerahannya tol langit dong...Kini internet kok macetnya di mana"" ðŸ˜‚

cc:
@jokowi 
@ZUL_Hasan",Tekno,arifnaleraja gara jaring internet stabil akun e suka blokir gagal verifikasi dikirain robot mohon cerah tol langit macet cc hasan,-0.0138,Negative
2023-03-02T07:51:40+00:00,"iwty2khPwStfc19 @kontakBRI @Telkomsel atau kunjungi kantor BRI membawa e-KTP, kartu ATM dan buku tabungan, dengan senang hati rekan kami akan membantu.

Just Info, akun media sosial resmi Bank BRI hanya yang sudah Verified ya. Tks~Fadi (2)",Ekonomi,iwty2khpwstfc19 kunjung kantor bri bawa e ktp kartu atm buku tabung senang hati rekan bantu just info akun media sosial resmi bank verified ya tks fadi 2,0.0089,Positive
2023-03-02T08:05:38+00:00,"Setelah merger dengan IndiHome nanti rampung, Telkomsel bakal menghadirkan layanan unbreakable WiFi di Indonesia. Apa itu? https://t.co/nCyGlX8wrx",Ekonomi,merger indihome rampung telkomsel hadir layan unbreakable wifi indonesia,0.1419,Positive
2023-03-02T08:24:43+00:00,"jokowi Pak, kenapa kuota @Telkomsel  masih mahal aja",Entertaiment,jokowi kuota mahal,-0.2088,Negative
2023-03-02T08:44:41+00:00,"iwty2khPwStfc19 @kontakBRI @Telkomsel Dokumen e-KTP bisa Sobat BRI dapatkan melalui Disdukcapil setempat ya.

Channel Private resmi BRI melalui WhatsApp hanya dengan nomor 08121214017 dan akun media sosial resmi Bank BRI hanya yang sudah ter-Verified ya. Tks~Dio",Entertaiment,iwty2khpwstfc19 dokumen e ktp sobat bri dapat disdukcapil ya channel private resmi whatsapp nomor 08121214017 akun media sosial bank ter verified tks dio,0.1317,Positive
2023-03-02T10:23:12+00:00,Telkomsel Tarifnya doang yg mahal Tp Sinyalnya Ga ada di Rajagaluh Jabar#HARAM,Entertaiment,telkomsel tarif doang mahal sinyal rajagaluh jabar haram,0.5406,Positive
2023-03-02T10:37:02+00:00,"Min @Telkomsel ini kenapa ya kuota youtube malah jrg kepake padahal sering buat youtube-an tapi malah ngurangin kuota internet
Tolong jelasin min! https://t.co/UUpMXrqj72",Tekno,min ya kuota youtube jrg kepake an ngurangin internet tolong jelasin,0.1566,Positive
2023-03-02T10:55:00+00:00,"Buat kamu yang termasuk kaum engga enakan, tegas dong! Kasian anak orang jadi berharap banyak, belum lagi misalnya udah baik melakukan ini itu. 

QRT buat yang pernah ngalamin kayak gini. 

#BukaSemuaPeluang https://t.co/bpP8Xf8ZZ2",Entertaiment,kaum enak kasihan anak orang harap qrt ngalamin kayak bukasemuapeluang,-0.0202,Negative
2023-03-02T10:56:39+00:00,"Telkomsel @linkaja Percuma min, semua customer service gak bisa dihubungin, kerja makan gaji buta, live chat aja gak ada respon, apa lagi kirim email, dibaca juga enggak",Lifestyle,telkomsel min customer service dihubungin kerja makan gaji buta live chat respon kirim email baca,0.1813,Positive
2023-03-02T11:11:33+00:00,Cairkan #shopeepaylater #shopeepay Saya menjual Kartu Perdana Telkomsel Termasuk saldo pulsa seharga Rp118.000 - Rp545.000. Dapatkan produk ini hanya di Shopee! https://t.co/Axmup4MOSy #ShopeeID https://t.co/N88m5NvY73,Ekonomi,cair shopeepaylater shopeepay jual kartu perdana telkomsel saldo pulsa harga rp118 000 rp545 dapat produk shopee shopeeid,0.103,Positive
2023-03-02T11:13:26+00:00,"Mohon penjelasan nya ini @Telkomsel @TelkomCare @TelkomIndonesia saya isi pulsa 100ribu,sisa pulsa 11rbu kirim pulsa 30ribu kok jadi 60ribu sisanya yng 11rbu kemana @YLKI_ID mohon di bantu",Entertaiment,mohon jelas nya isi pulsa 100ribu sisa 11rbu kirim 30ribu 60ribu sisa mana id bantu,-0.0557,Negative
2023-03-02T11:29:13+00:00,"#CUG #Telkomsel #Community Sangat Cocok Buat Komunikasi Antar :
- Keluarga
- Rekan Bisnis / Kerja
- Sekolah / Kampus
- Hubungan Jarak Jauh",Pendidikan,cug telkomsel community cocok komunikasi keluarga rekan bisnis kerja sekolah kampus hubung jarak,0.0115,Positive
2023-03-02T11:57:02+00:00,"Rate convert pulsa ( ubah pulsa jadi uang )

Indosat 0.85
Telkomsel 0.85
XL Axis 0.85
Three 0.90
By U 0.82

Instagram : briliankdstore
Whatsapp ( Admin ) : 0821-7209-2449 Atau Bisa Klik Link Dibawah Ini : 
https://t.co/IgmvCAMPki

#convertpulsa #agenpulsa #zonauang #tukarpulsa https://t.co/nFphC5Ddoz",Tekno,rate convert pulsa ubah uang indosat 0 85 telkomsel xl axis three 90 by lu 82 instagram briliankdstore whatsapp admin 0821 7209 2449 klik link bawah convertpulsa agenpulsa zonauang tukarpulsa,-0.6124,Negative
2023-03-02T11:58:03+00:00,RuangLucuuu Andai saja aku tidak bisa melihat daftar harga launching iPhone 5s dan 5c Telkomsel di afu ad kok kyk e yuk pin BB by request ke dalam dpangkal ini adalah hasil dari proses pembelajaran agar peserta didik ku pada mu sendiri dan prasarananya termasuk gedung yang paling penting,Pendidikan,ruanglucuuu andai daftar harga launching iphone 5s 5c telkomsel afu kayak e yuk pin bb by request dpangkal hasil proses ajar serta didik ku mu prasarana gedung,0.0344,Positive
2023-03-02T12:32:28+00:00,"Beebubuofmark Tinggal ini kak
https://t.co/DbXntsyTRF",Entertaiment,beebubuofmark tinggal kak,-0.3624,Negative
2023-03-02T12:55:26+00:00,Hai @telkomsel. Saya ini bayar lho buat data streaming. Kenapa kalian suntik iklan POP-UP ketika saya lagi browsing? Terus terang ini SANGAT MENGGANGGU. Jangan ngeles ya! Web address asal iklan ini  ada di gambar ke 2. https://t.co/Y1wtaRXJLJ,Tekno,hai bayar lho data streaming suntik iklan pop up browsing terang ganggu ngeles ya web address gambar 2,-0.0049,Negative
2023-03-02T13:33:51+00:00,RuangLucuuu Andai aja udah gak ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu seputar produk Telkomsel yaudahin lokasi detailnya,Entertaiment,ruanglucuuu andai bantu putar produk layan telkomsel sila mention yaudahin lokasi detail,0.0259,Positive
2023-03-02T13:37:36+00:00,Kalo mau mahal berarti kualitasnya harus bagus. Jangan cuma mahal tapi kualitasnya juga bobrok. Gila buka twit aja susah banget ini @Telkomsel https://t.co/3vxBm37HaB,Lifestyle,mahal kualitas bagus bobrok gila buka twit susah banget,-0.018,Negative
2023-03-02T13:49:20+00:00,"Digitalisasi Desa Melalui Pertanian Presisi
Bapak dr. H.Helmi Budiman selaku Wakil Bupati Garut pada sambutannya dalam seminar ini menyampaikan bagaimana manfaat digitalisasi dalam mempermudah segala hal baik pertanian, pendidikan dan peternakan.
#telkomsel #baktikunegeriku https://t.co/6PDcMvGSgh",Pendidikan,digitalisasi desa tani presisi h helm budiman wakil bupati garut sambut seminar manfaat mudah didik terna telkomsel baktikunegeriku,0.2615,Positive
2023-03-02T14:09:34+00:00,Telkomsel Lakukan Uji Coba Teknologi 5G Diklaim Paling Canggih https://t.co/XpGiVwWN6R,Ekonomi,telkomsel laku uji coba teknologi 5g klaim canggih,0.3624,Positive
2023-03-02T14:11:07+00:00,"Telkomsel Yang tadi sore juga belum ada solusi cepat selain disuruh nunggu laporan 72 jam, min. Ini 5 nomer lain saya kayak gitu, apa nanti suruh nunggu 72 jam juga? Agak rugi udah beli paketnya kalo ga bisa langsung pake. 
https://t.co/2jyTkhq2sh",Entertaiment,telkomsel sore solusi cepat suruh tunggu lapor 72 jam min 5 nomer kayak suruh rugi beli paket langsung pakai,-0.0042,Negative
2023-03-02T14:25:53+00:00,"jokowi Pak,jaringan di Merauke setiap tahun diputus. Boleh dong bantuannya masukin provider lain selain Telkomsel di sini, indosat bolehlah. Telkomsel udah mahal, jaringan leletpun kadang",Entertaiment,jokowi jaring merauke putus bantu pasuk provider telkomsel indosat mahal lelet kadang,0.0165,Positive
2023-03-02T14:32:34+00:00,KemenkeuRI Kak @Telkomsel  bisa gak kalo beli pulsa biaya pajaknya disendiriin? Takutnya duit pajak pulsa saya dibuat beli rubicon,Ekonomi,kemenkeuri kak beli pulsa biaya pajak disendiriin takut duit pajak rubicon,-0.3595,Negative
2023-03-02T14:48:16+00:00,"YANK BENTAR YA INI GUA BELON BISA STREAMING VIDEO TERBARU GEGARA KUOTA GUA MASIH KETAHAN AMA TELKOMSEL..
SABAR BEB 

AAMPOOONNN NANGIS NIH GUA

LO GUA END BENERAN DAH TELKOMSEL AWAS LU BESOK KANTOR LU GUA LIPET TIGA LIMA https://t.co/BB6dy2DZjC",Entertaiment,sayang bentar ya gua belon streaming video baru gegara kuota tahan telkomsel sabar beb aampooonnn menang nih lo end benar deh awas lu besok kantor lipet,-0.0021,Negative
2023-03-02T15:16:46+00:00,bagus3nanda strata sosial kita beda ternyataðŸ™ðŸ»mentok ciu maseh,Lifestyle,bagus3nanda strata sosial beda mentok ciu maseh,-0.1566,Negative
2023-03-02T15:23:25+00:00,RuangLucuuu Andai saja yang gangguan jiwa dan raga ku ada yang bisa dibantu seputar produk Telkomsel yaudahin status kartu dulu dan sekarang kau akan nampak macam takda masalah dengan kebhinekaan paham apa yg kamu inginkan jika anda tidak berhak mendapatkan voucher elektronik di kabin mobil,Lifestyle,ruanglucuuu andai ganggu jiwa raga ku bantu putar produk telkomsel yaudahin status kartu kau tampak takda kebhinekaan paham hak voucher elektronik kabin mobil,-0.0135,Negative
2023-03-02T15:33:32+00:00,"Halo @Telkomsel ini saya barusan langganan prime video 7 hari, kenapa ga keupdate ya di appsnya? Sebelumnya paket saya prime video mobile, dan barusan saya beli di mytsel yg prime video. SMS de 97080 jg belum sy terima. Please check because urgently needed, thanks. https://t.co/f90hXxQFfQ",Entertaiment,halo barusan langgan prime video 7 keupdate ya appsnya paket mobile beli mytsel sms deh 97080 terima please check because urgently needed thanks,0.1397,Positive
2023-03-02T15:50:06+00:00,"Telkomsel Paket harga selangit, jaringan sulit.

Sebelum 3G di hapus masih lumayan gw bisa pakai jaringan 3G buat internetan, setelah beberapa hari sudah tidak ada lagi 3G, eh 4G dari dulu tetep aja lemot kayak keong umur 100 thn.  Masak lebih kencang 3G daripada 4G.
Gimana sih! https://t.co/nYIjFdcm5h",Tekno,telkomsel paket harga langit jaring sulit 3g hapus lumayan gue pakai internetan eh 4g lot kayak keong umur 100 masak kencang sih,0,Neutral
2023-03-02T16:26:23+00:00,RuangLucuuu Andai saja lah yang paling banyak digunakan tu nd ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu seputar produk dan layanan Telkomsel silakan mention kembali apabila ada yang bisa dibantu seputar produk dan tidak,Tekno,ruanglucuuu andai indak bantu putar produk layan telkomsel sila mention,0.0107,Positive
2023-03-02T16:41:24+00:00,"asli deh ini @byU pake sinyal  @Telkomsel sinyal lu kenapa di lippo mall jember di LT GF gaada anjir ! gw mau komunikasi malah panggilan darurat ! gausah minta minta screen shoot speed test segala jam berapa, gw kerja 12 jam di dalem ruangan gaada sinyal !",Lifestyle,asli deh pakai sinyal lu lippo mall jember lantai gf anjir gue komunikasi panggil darurat screen shoot speed test jam kerja 12 dalem ruang,-0.0749,Negative
2023-03-02T16:49:22+00:00,"Ini apaan si makin ga jelas aja, pulsa masih banyak ga bisa digunakan. Muncul pemberitahuan pulsa tidak muncukupi mulu @Telkomsel https://t.co/s5kMRedEPe",Entertaiment,sih pulsa muncul pemberitahuan muncukupi mulu,-0.3201,Negative
2023-03-02T16:52:36+00:00,Telkomsel min paket ini trmasuk langganan vidio gold kan ya? Kenapa vidionya malah belum masuk ya? https://t.co/NjFjzZ2tUE,Entertaiment,telkomsel min paket langgan vidio gold ya vidionya masuk,0.3201,Positive
2023-03-02T17:01:37+00:00,"Telkomsel, Ericsson, dan Qualcomm Perkuat Kolaborasi dalam Pengembangan Peta Jalan Teknologi Fixed Wireless Access Berbasis 5G https://t.co/COFXtTTQvE lewat @semarak.co",Tekno,telkomsel ericsson qualcomm kuat kolaborasi kembang peta jalan teknologi fixed wireless access bas 5g cowok,0.1782,Positive
2023-03-02T17:40:15+00:00,"Telkomsel min, ini gimana maksudnya? Nomor hangus atau gimana ya ? https://t.co/LDyDqynxnn",Lifestyle,telkomsel min maksud nomor hangus ya,0.1566,Positive
2023-03-02T17:55:31+00:00,"lxxhxxchan @sbmptnfess kamu full gap atau semi gap? kalo full gap emang tidak aktif di satuan pendidikan, langsung bikin akun aja",Entertaiment,lxxhxxchan full gap semi aktif satu didik langsung bikin akun,0.0398,Positive
2023-03-02T18:10:18+00:00,"Telkomsel min, boleh bantu ini internet yang atas (berakhir hari ini) untuk akses apa saja ya? terima kasih https://t.co/XiQoBmBrWi",Tekno,telkomsel min bantu internet akses ya terima kasih,0.1678,Positive
2023-03-02T18:28:07+00:00,Nomor Cantik Telkomsel Simpati Panca 88888 99999 00000 77777 Kuartet 7777 | https://t.co/b2s3Lq01aI,Entertaiment,nomor cantik telkomsel simpati panca 88888 99999 00000 77777 kuartet 7777,-0.2596,Negative
2023-03-02T18:29:36+00:00,Nomor Cantik Telkomsel Simpati Prabayar Panca 88888 Ekor 0812 500 88888 | https://t.co/w7nuuUhF0r,Tekno,nomor cantik telkomsel simpati prabayar panca 88888 ekor 0812 500,-0.4162,Negative
2023-03-02T19:07:54+00:00,"HaryadiArie0 @ordinalswallet @Telkomsel @jokowi @SBYudhoyono @sandiuno Live Chat siap bantu keluhan transaksi kamu: Buka app DANA, pilih History/Riwayat,  pilih transaksi yg mau dilaporin dan pilih CHAT.",Ekonomi,haryadiarie0 live chat bantu keluh transaksi buka app dana pilih history riwayat dilaporin,0.0632,Positive
2023-03-02T20:01:06+00:00,"VIVAcoid Uang pajak dibuat bgini .... coba kaalo dibuat bangun skolah ,pasti lbh bermnfaat !!",Ekonomi,vivacoid uang pajak coba kaalo bangun sekolah bermnfaat,0.0722,Positive
