id,conversation_id,date,timezone,place,tweet,language,hashtags,cashtags,user_id,username,name,day,hour,nlikes,nreplies,nretweets,search,Category,Text,polarity,polarity_inset,Sentiment
1582366823336402944,1581861153742823426,2022-10-18 20:43:44,+0700,,"@klikdokter_id Bismillah, wish me luck ☺️🙆🏻‍♀️   ➡️ Jawabannya :  ✅ KlikDokter Runfest  #KlikDokterRunfest    Kuy join kuisnya guys gdluck yaa🙆🏻‍♀️  @wawancaraa   @asanofia_  @nonatas_",in,['klikdokterrunfest'],[],2952937278,wineediar_,✨ WINee 🙆🏻‍♀️,2,20,0,0,0,klikdokter,Klikdokter,id bismillah wish me luck jawab klikdokter runfest klikdokterrunfest yuk join kuis guys gdluck ya,0.0,0.19280000000000008,Neutral
1582366385782808576,1581861153742823426,2022-10-18 20:41:59,+0700,,@klikdokter_id Klik dokter Runfest  Ayo ikutan sobat @klikdokter_id  1. @vera_MB4R  2. @Wahyuhardiakbar 3. @BPoer94,in,[],[],854946407542804481,Annajmussaaqib,Nasir Muhammad,2,20,0,0,0,klikdokter,Klikdokter,id klik dokter runfest ayo ikut sobat 1 mb4r 2 3,0.25,0.02510000000000001,Positive
1582359972871954432,1582214488581111808,2022-10-18 20:16:31,+0700,,@klikdokter_id @zivamagnolyeah sebuah info,in,[],[],194094363,ramydhia,Susu Murni Nasional Moka Stan Account 👽,2,20,0,0,0,klikdokter,Klikdokter,id info,0.0,-0.6124,Neutral
1582359726645739521,1581861153742823426,2022-10-18 20:15:32,+0700,,@klikdokter_id KlikDokter RunFest  #kuis #KlikDokter #JagaSehatmu @Fifriraodah28 @D17_jogja @BPoer94,no,"['kuis', 'klikdokter', 'jagasehatmu']",[],842163522897289216,Zaka_R17,Zakaria Ahmad,2,20,0,0,0,klikdokter,Klikdokter,id klikdokter runfest kuis jagasehatmu jogja,0.0,0.0,Neutral
1582354275652755458,1581861153742823426,2022-10-18 19:53:52,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  #KlikDokter  Mari sobat ikutan ya @dianahwati  @fathianurr  @ismailsyamlan36,in,['klikdokter'],[],820096672873091072,sweety_winka,WinkiWinka,2,19,0,0,0,klikdokter,Klikdokter,id klikdokter runfest mari sobat ikut ya,0.0,0.05159999999999998,Neutral
1582339050484400128,1582265224911986688,2022-10-18 18:53:22,+0700,,"@klikdokter_id Kalo yg positif, urin nya warna apa ya min?",in,[],[],158260259,arbaiyoso,timtu 🕳️,2,18,0,1,0,klikdokter,Klikdokter,id positif urin nya warna ya min,0.7184,0.9001,Positive
1582330231901519873,1581861153742823426,2022-10-18 18:18:20,+0700,,@klikdokter_id KLIKDOKTER RUNFEST @ahmadkelik @dorikaWS @_ULuQ_,no,[],[],99256060,Nhisa_Ncha,Nhisa Jhy,2,18,0,0,0,klikdokter,Klikdokter,id klikdokter runfest uluq,0.0,0.0,Neutral
1582314616432254976,1581861153742823426,2022-10-18 17:16:17,+0700,,@klikdokter_id Klikdokter Runfest  #kuis #KlikDokter  #JagaSehatmu #KlikDokterRunFest   Kuys @ArgentianaA @gloriahermawan @anissabayu88,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1326200492,deasi912,D E A S I,2,17,0,0,0,klikdokter,Klikdokter,id klikdokter runfest kuis jagasehatmu klikdokterrunfest kuys,0.0,0.0,Neutral
1582311896426090496,1581861153742823426,2022-10-18 17:05:28,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  @yanasha98 @VerentAdes @mamsq_yuveli  https://t.co/aGDxLPyPKJ,no,[],[],2810858088,firdhavv,firdha🌱,2,17,0,0,0,klikdokter,Klikdokter,id klikdokter runfest yuveli,0.0,0.0,Neutral
1582311657233342464,1581861153742823426,2022-10-18 17:04:31,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  Ayo ikutan juga @azizahnnur2 @DVerairawan @y httpslara  https://t.co/Z5mOiAS2YT,in,[],[],3039936049,rh1ka,rh1ka,2,17,0,0,0,klikdokter,Klikdokter,id klikdokter runfest ayo ikut httpslara,0.0,0.10599999999999998,Neutral
1582308808046841856,1581861153742823426,2022-10-18 16:53:12,+0700,,@klikdokter_id Klikdokter Runfest #KlikDokter #JagaSehatmu #KlikDokterRunFest Semoga beruntung @rosi_fuzi @JulitaTa4 @Neng_sofyy,de,"['klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1411651010267783170,wrptrnnn,Putri 🍓,2,16,0,0,0,klikdokter,Klikdokter,id klikdokter runfest jagasehatmu klikdokterrunfest moga untung fuzi sofyy,0.0,0.46840000000000004,Neutral
1582269389742579713,1582255213276078081,2022-10-18 14:16:34,+0700,,@klikdokter_id So he’s 1 😌,en,[],[],1575074926217658368,TahyoHey,Hey Tahyo,2,14,0,1,0,klikdokter,Klikdokter,id sok he si 1,-0.7184,0.0,Negative
1582263788862312448,1581861153742823426,2022-10-18 13:54:18,+0700,,@klikdokter_id KLIK DOKTER RUN FEST @Hyppo98 @maoelanahidajat @a234_ri,no,[],[],183699796,dudygr,dudygr photostory,2,13,0,0,0,klikdokter,Klikdokter,id klik dokter run fest ri,0.25,0.0,Positive
1582238001195024384,1581861153742823426,2022-10-18 12:11:50,+0700,,@klikdokter_id Klikdokter Runfest #KlikDokter #JagaSehatmu #KlikDokterRunFest  Yukkk ikutan @hemaswpp @wrptrnnn @HaloMarotun,sv,"['klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],950686810065158144,ibu_watiik,Maria Sri K,2,12,0,0,0,klikdokter,Klikdokter,id klikdokter runfest jagasehatmu klikdokterrunfest yuk ikut,0.0,0.10599999999999998,Neutral
1582210889691721729,1581861153742823426,2022-10-18 10:24:06,+0700,,@klikdokter_id Jawabannya adalah: Klikdokter Runfest #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest Yukk ikutan juga! 😁 @srkikyy @AnitaDwiSetya @Rizkkarama,in,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1452866460913594368,yesitscindy,Cindy Yusniarti Yandini,2,10,0,0,0,klikdokter,Klikdokter,id jawab klikdokter runfest kuis jagasehatmu klikdokterrunfest yuk ikut,0.0,-0.02510000000000001,Neutral
1582209490383908864,1581861153742823426,2022-10-18 10:18:33,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  Yuk ikutan  @acu_nurhidayat  @NakimSuhardi1 @MancungIwan,sv,[],[],1448802500778217474,dewifor99,dewi fortuna,2,10,0,0,0,klikdokter,Klikdokter,id klikdokter runfest yuk ikut nurhidayat,0.0,0.10599999999999998,Neutral
1582207033134436352,1581854385218650112,2022-10-18 10:08:47,+0700,,@klikdokter_id Yukk ahh ikutann,in,[],[],1487387060,anansmr24,Anan Simorangkir ♉️,2,10,0,0,0,klikdokter,Klikdokter,id yuk ah ikutann,0.0,0.7184,Neutral
1582206953325219840,1581902840544518144,2022-10-18 10:08:28,+0700,,@klikdokter_id Pagi ini belum ada,in,[],[],1487387060,anansmr24,Anan Simorangkir ♉️,2,10,0,0,0,klikdokter,Klikdokter,id pagi,0.0,-0.36240000000000006,Neutral
1582206903375233024,1581941972268617728,2022-10-18 10:08:16,+0700,,@klikdokter_id Thank you ya,en,[],[],1487387060,anansmr24,Anan Simorangkir ♉️,2,10,0,0,0,klikdokter,Klikdokter,id thank you ya,0.0,0.9001,Neutral
1582206853622419456,1581861153742823426,2022-10-18 10:08:04,+0700,,@klikdokter_id KlikDokter RunFest   @nuansalika  @scartitanc  @mpo_ani,no,[],[],1487387060,anansmr24,Anan Simorangkir ♉️,2,10,0,0,0,klikdokter,Klikdokter,id klikdokter runfest ani,0.0,0.0,Neutral
1582205753754279937,1581861153742823426,2022-10-18 10:03:42,+0700,,@klikdokter_id KLIKDOKTER RUN FEST @gin_s92 @wafaanida @_hastarimaida,no,[],[],865147076,axyd22y,Akn Trina,2,10,0,0,0,klikdokter,Klikdokter,id klikdokter run fest s92 hastarimaida,0.0,0.0,Neutral
1582197575897141253,1582193993844420608,2022-10-18 09:31:12,+0700,,"@convomfs Kalo dulu aku pas konsul online lewat apps klikdokter ya aku cerita aja permasalahan aku, nanti tektokan dan ngalir gituu aja, Tp karena online jadi dibatasi kan waktunya, jadi lgs sat set set aja minta solusi jugaa.",in,[],[],1419933156493328385,zulaikharajni,bulanpurnama,2,09,0,0,0,klikdokter,Klikdokter,pas konsultasi online apps klikdokter ya cerita masalah tektokan alir batas langsung sat set solusi,-0.7184,0.034399999999999986,Negative
1582196760255942656,1582196029285232644,2022-10-18 09:27:58,+0700,,"@tanyakanrl Wajar nder, konsul psikolog itu emang cocok2an. Aku butuh 3 kali konsul sama psikolog yg berbeda baru nemun yang cocok. Untungnya aku konsul online lwt apk klikdokter jadi ga pemborosan bgt",in,[],[],1419933156493328385,zulaikharajni,bulanpurnama,2,09,0,0,0,klikdokter,Klikdokter,wajar nder konsultasi psikolog cocok2an butuh 3 kali beda nun cocok untung online apk klikdokter boros banget,0.4588,-0.019600000000000062,Positive
1582193674389139456,1581861153742823426,2022-10-18 09:15:42,+0700,,@klikdokter_id Bismillah Jawaban: KlikDokter Run Fest  Ainun Fitri membeli terasi Terasinya asli Madura Yuk kawan kita beraksi Ikutan Giveawaynya @lapokamata  @ittaqillah_  @LinaLing75  @LiiaMonday   Salam Sukses @klikdokter_id  Semoga Beruntung 🙏,in,[],[],1486437577335119872,NurAinun2020,Ainun Fitri Avantika,2,09,1,0,0,klikdokter,Klikdokter,id bismillah klikdokter run fest ainun fitri beli terasi terasi asli madura yuk kawan aksi ikut giveawaynya salam sukses moga untung,0.9001,0.10840000000000005,Positive
1582191809152749570,1581861153742823426,2022-10-18 09:08:17,+0700,,@klikdokter_id Klikdokter Runfest #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest  @STblg  @indradi_dian  @acu_nurhidayat,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],919935950636982272,sebastyan_hp,S.H.Prasetyo,2,09,0,0,0,klikdokter,Klikdokter,id klikdokter runfest kuis jagasehatmu klikdokterrunfest dian nurhidayat,0.0,0.0,Neutral
1582190852386217984,1581861153742823426,2022-10-18 09:04:29,+0700,,@klikdokter_id Klikdokter Runfest @vera_MB4R  @NurAinun2020  @Annajmussaaqib,no,[],[],926439659663532032,Ishq_rara,Rara ෆ,2,09,1,0,0,klikdokter,Klikdokter,id klikdokter runfest mb4r,0.0,0.0,Neutral
1582188152735027200,1581861153742823426,2022-10-18 08:53:45,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  @Ishq_rara @W4r_1 @woodeiy,no,[],[],1030655588,muh_risall,Muh. Risal,2,08,0,0,0,klikdokter,Klikdokter,id klikdokter runfest rara 1,0.0,0.0,Neutral
1582181922158964737,1581861153742823426,2022-10-18 08:29:00,+0700,,@klikdokter_id Dear @klikdokter_id  Jawabannya : KLIKDOKTER RUNFEST #KlikDokter  #KlikDokterRunFest   Ikutan yuk @Okyindriyani3  @risaicha28  @fawwaz_titinfa   Semoga kali ini saya beruntung terpilih menang. Aamiin🙏,in,"['klikdokter', 'klikdokterrunfest']",[],1305045343587819521,yantiparyanti2,Tri Paryanti,2,08,0,0,0,klikdokter,Klikdokter,id dear jawab klikdokter runfest klikdokterrunfest ikut yuk titinfa moga kali untung pilih menang amin,0.7184,0.0019000000000000128,Positive
1582176421656813568,1581861153742823426,2022-10-18 08:07:08,+0700,,"@klikdokter_id Bismillah. ""Klikdokter Runfest"" #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest @Nadya_ftr @yadi_ajahlah @jengroro2",no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1364399096,BapakkE_Alif,BapakkE Alif,2,08,0,0,0,klikdokter,Klikdokter,id bismillah klikdokter runfest kuis jagasehatmu klikdokterrunfest ftr ajahlah,0.0,0.7184,Neutral
1582173413619404801,1581861153742823426,2022-10-18 07:55:11,+0700,,@klikdokter_id KlikDokter Run Fest  Yuk ikutan  @LisnawatiSelly @SriMuji5 @naufalbudiman,tr,[],[],1470657211978248192,habibahazza01,Bibah BIGWIN ( tag sepuasnya),2,07,0,0,0,klikdokter,Klikdokter,id klikdokter run fest yuk ikut,0.0,0.10599999999999998,Neutral
1582163319355764736,1581861153742823426,2022-10-18 07:15:05,+0700,,@klikdokter_id KlikDokter Run Fest   #kuis #KlikDokter #JagaSehatmu  #KlikDokterRunFest @maziftakh @ryupr12 @QZahrotus,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],882121175068942336,dwi_adhLiza,🌧️ Arum Maniiez 🌧️,2,07,0,0,0,klikdokter,Klikdokter,id klikdokter run fest kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1582145612556165120,1581861153742823426,2022-10-18 06:04:43,+0700,,@klikdokter_id KlikDokter Run Fest   #kuis #KlikDokter #JagaSehatmu  #KlikDokterRunFest   @purpleee1214 @ittaqillah_ @maziftakh,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1409000772470149121,IsmiNofianti,ismi nofianti,2,06,0,0,0,klikdokter,Klikdokter,id klikdokter run fest kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1582138442107871232,1581861153742823426,2022-10-18 05:36:13,+0700,,"@klikdokter_id "" KLIKDOKTER RUNFEST "" #KlikDokter #JagaSehatmu #KlikDokterRunFest Yuk ikutan  @natalia453640  @Mugiy_nuno  @CeuAryani  Done All Steps ; Semoga beruntung terpilih nantinya di kuis ini dan sukses selalu untuk @klikdokter_id Aamiin 😇😍🥰🙏🙏",in,"['klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],761420503596699648,Rantisulasmy,Ranti Sulasmi,2,05,0,0,0,klikdokter,Klikdokter,id klikdokter runfest jagasehatmu klikdokterrunfest yuk ikut nuno done all steps moga untung pilih kuis sukses amin,0.7184,0.04520000000000002,Positive
1582133560239980544,1581861153742823426,2022-10-18 05:16:50,+0700,,@klikdokter_id KLIKDOKTER RUNFEST   @AkunKokGitu15  @waone_kusma313  @0MG_bigwin   #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1507660446131654662,Lasemi_Bue_AL,Lasemi,2,05,0,0,0,klikdokter,Klikdokter,id klikdokter runfest kusma313 bigwin kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1582097665159880704,1581861153742823426,2022-10-18 02:54:11,+0700,,@klikdokter_id KlikDokter Run Fest.  @vera_MB4R @Pelangii_Senja @Avivatu_z  #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],64951474,BSAdon,Asep Budi,2,02,0,0,0,klikdokter,Klikdokter,id klikdokter run fest mb4r senja jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1582090087453425664,1581861153742823426,2022-10-18 02:24:05,+0700,,@klikdokter_id Klikdokter Run fest. @woodeiy @MRM56_ @hermavvan  #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],2888739601,dieliatin,-  Ichizō Kobayashi,2,02,0,0,0,klikdokter,Klikdokter,id klikdokter run fest kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1582080543406989312,1581861153742823426,2022-10-18 01:46:09,+0700,,@klikdokter_id KlikDokter Run Fest ✔️ - Yuk ikutan @gil4s_ @07nanas @hermavvan #kuis #KlikDokter #JagaSehatmu  #KlikDokterRunFest,tr,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],4180253353,yagadigi,Hans☕️,2,01,0,0,0,klikdokter,Klikdokter,id klikdokter run fest yuk ikut kuis jagasehatmu klikdokterrunfest,0.0,0.10599999999999998,Neutral
1582054800136364037,1581861153742823426,2022-10-18 00:03:52,+0700,,@klikdokter_id Bismillah Jawabannya : klikdokter runfest #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest Gaskeun @saadah_umfa @ArgentianaA @HadiatiTeti,in,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1497251365621407747,ummu_maisha,👩‍🏫💞🏆 Akun Wangi 🏆💞👩‍🏫,2,00,0,0,0,klikdokter,Klikdokter,id bismillah jawab klikdokter runfest kuis jagasehatmu klikdokterrunfest gaskeun umfa,0.0,0.08440000000000003,Neutral
1582045165833064448,1581861153742823426,2022-10-17 23:25:35,+0700,,@klikdokter_id Klikdokter Runfest @meyuy @weloms @fongrus,no,[],[],1454626021,cherellianice,Ire Chelia,1,23,0,0,0,klikdokter,Klikdokter,id klikdokter runfest,0.0,0.0,Neutral
1582032556580798465,1581861153742823426,2022-10-17 22:35:28,+0700,,@klikdokter_id KlikDokter RunFest @iftysukma @ningyzhou_ @rejeki_4_anak,no,[],[],2247657870,NovaArdiansya24,NovaArdiansyah24,1,22,0,0,0,klikdokter,Klikdokter,id klikdokter runfest 4 anak,0.0,-0.6124,Neutral
1582030911746772992,1581861153742823426,2022-10-17 22:28:56,+0700,,@klikdokter_id Bismillah semoga beruntung. Jawaban: KLIKDOKTER RUNFEST  Yuk ikutan : @Mujibrohman_  @Muhib26_  @FallsRhoma,in,[],[],1403465588022792193,CakSar_,CAKSAR_,1,22,0,0,0,klikdokter,Klikdokter,id bismillah moga untung klikdokter runfest yuk ikut,0.0,0.23329999999999995,Neutral
1582028323613392896,1581861153742823426,2022-10-17 22:18:39,+0700,,@klikdokter_id KLIKDOKTER RUNFEST   @azanyanasti @LiiaMonday @HokiAlwaysnan,no,[],[],415507326,Anrofii15_,Kak Rofi'i,1,22,1,0,0,klikdokter,Klikdokter,id klikdokter runfest,0.0,0.0,Neutral
1582027434274086912,1581861153742823426,2022-10-17 22:15:07,+0700,,@klikdokter_id KLIKDOKTER RUNFEST @Anrofii15_  @Widya_0996  @ozifaozi16,no,[],[],1444564019315044355,azanyanasti,ran ♡,1,22,0,0,0,klikdokter,Klikdokter,id klikdokter runfest 0996,0.0,0.0,Neutral
1582016179614326784,1581861153742823426,2022-10-17 21:30:24,+0700,,@klikdokter_id KlikDokter Run Fest  Yuk ikutan follow @klikdokter_id  @farikhahnoor92  @AnisaNisha9422  @Nurfitriyati35M   #KlikDokter  #KlikDokterRunFest  #JagaSehatmu,in,"['klikdokter', 'klikdokterrunfest', 'jagasehatmu']",[],1509473606270844928,risaicha28,risawulandari28,1,21,0,0,0,klikdokter,Klikdokter,id klikdokter run fest yuk ikut follow klikdokterrunfest jagasehatmu,0.0,0.10599999999999998,Neutral
1582013632841334784,1581874395517136898,2022-10-17 21:20:17,+0700,,"@klikdokter_id Sedikit doang jaim nya min ya itupun kalo lagi di area terbuka , kalo udah main di rumah mah kaya tom and Jerry berentem terus 😁",in,[],[],3878477773,SDPradanaaa_,Septian Dwi Pradana,1,21,0,0,0,klikdokter,Klikdokter,id doang jaim nya min ya itu area buka main rumah mah kayak tom and jerry berentem,-0.4588,0.015199999999999991,Negative
1582006475228319744,1581854385218650112,2022-10-17 20:51:50,+0700,,@klikdokter_id  https://t.co/gBlBBzL8FJ,qme,[],[],1937889144,TheTaufik48,TaufikST48,1,20,0,0,0,klikdokter,Klikdokter,id,0.0,0.0,Neutral
1582004228733607936,1581861153742823426,2022-10-17 20:42:55,+0700,,@McTwist_007 @klikdokter_id @INDRAwwww @galihtemon Luhhh.. ono nang Twitter barang arek arek iki.. ckckckck XD,in,[],[],1114791184738570241,don___donny,don___donny,1,20,0,0,0,klikdokter,Klikdokter,007 id lu sono nang twitter barang arek iki ckckckck xd,0.0,-0.7906,Neutral
1582000913149231107,1581861153742823426,2022-10-17 20:29:44,+0700,,@klikdokter_id Klikdokter Runfest. @SaptoAdi_07  @Jsetya_ @tarimangg,no,[],[],92925435,manihnih,Maanih,1,20,0,0,0,klikdokter,Klikdokter,id klikdokter runfest 07,0.0,0.0,Neutral
1581988717538877440,1581861153742823426,2022-10-17 19:41:16,+0700,,@klikdokter_id KLIKDOKTER RUNFEST   @BSAdon @vera_MB4R @march_ali,no,[],[],61424163,Marjun29_,Marjun29,1,19,0,0,0,klikdokter,Klikdokter,id klikdokter runfest mb4r ali,0.0,0.0,Neutral
1581978756637683713,1581861153742823426,2022-10-17 19:01:41,+0700,,@klikdokter_id Klik dokter runfest @don___donny @INDRAwwww @galihtemon,sv,[],[],380189303,McTwist_007,albert twist,1,19,0,1,0,klikdokter,Klikdokter,id klik dokter runfest donny,0.25,0.0,Positive
1581977118896189441,1581861153742823426,2022-10-17 18:55:11,+0700,,@klikdokter_id Klikdokter Runfest. @riiekaoktaveani @maelha_31 @riitaa_p  #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],99158735,deeokaa,𝓞𝓴𝓪,1,18,0,0,0,klikdokter,Klikdokter,id klikdokter runfest 31 p kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1581969879871414273,1581861153742823426,2022-10-17 18:26:25,+0700,,@klikdokter_id KlikDokter Run Fest   @Kim_Mulya2  @IsmiNofianti  @risaicha28   #kuis #KlikDokter #JagaSehatmu  #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],2852888731,purpleee1214,Amma✨,1,18,1,0,0,klikdokter,Klikdokter,id klikdokter run fest mulya2 kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1581968346047983616,1581861153742823426,2022-10-17 18:20:19,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  Ayo ikutan @DinividyaO  @dianayuhardian  @indrasandii,tl,[],[],1577165829548150786,Jaisofficial1,h.jais1,1,18,2,0,0,klikdokter,Klikdokter,id klikdokter runfest ayo ikut,0.0,0.10599999999999998,Neutral
1581966664119177216,1581861153742823426,2022-10-17 18:13:38,+0700,,@klikdokter_id KlikDokter Run Fest  Ayo ikutan @Kardiinaa  @jais @InhiLku,no,[],[],142170131,HabirJais,Habir1,1,18,2,0,0,klikdokter,Klikdokter,id klikdokter run fest ayo ikut,0.0,0.10599999999999998,Neutral
1581952739101540358,1581941972268617728,2022-10-17 17:18:18,+0700,,@klikdokter_id Aku,und,[],[],98811340,AnitaAnwar_,Nit,1,17,0,0,0,klikdokter,Klikdokter,id,0.0,0.0,Neutral
1581946142178230273,1581861153742823426,2022-10-17 16:52:06,+0700,,"@klikdokter_id KLIKDOKTER RUNFEST  Ke cililitan beli kedongdong, Kalian ikutan juga dong!🥳 @ENuraji  @PNursagita  @haloeci",in,[],[],1050342775210704896,stnrfauziah_,ziziwww,1,16,0,0,0,klikdokter,Klikdokter,id klikdokter runfest cililitan beli kedongdong ikut,0.0,-0.38139999999999996,Neutral
1581945474831233024,1581861153742823426,2022-10-17 16:49:26,+0700,,@klikdokter_id Klik Dokter Run Fest  @AbangMahyar @erniyun56688975 @kume,no,[],[],1423255659240247302,NoerHidayati13,Noer,1,16,0,0,0,klikdokter,Klikdokter,id klik dokter run fest,0.25,0.0,Positive
1581939688461373440,1581861153742823426,2022-10-17 16:26:27,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  Ayo ikutan @NandaDiahSafit1 @bangyant0 @salsabilatritak,tl,[],[],1259092124567396353,panjilhamku,Panjilhamku,1,16,0,0,0,klikdokter,Klikdokter,id klikdokter runfest ayo ikut,0.0,0.10599999999999998,Neutral
1581930083790782464,1581861153742823426,2022-10-17 15:48:17,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  @ismanto_danie  @fajarrmartaa  @ilmanF97   #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1553343694254002177,saepudin_mulus,saepudin mulus,1,15,1,0,1,klikdokter,Klikdokter,id klikdokter runfest danie kuis jagasehatmu klikdokterrunfest,0.0,0.0,Neutral
1581926285257113603,1581861153742823426,2022-10-17 15:33:11,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  ikutan yuk @danyanyaa @endahdevis @bmretta25,sv,[],[],3223691798,soplobak,Jjulia,1,15,0,0,0,klikdokter,Klikdokter,id klikdokter runfest ikut yuk,0.0,0.10599999999999998,Neutral
1581925442243596288,1581861153742823426,2022-10-17 15:29:50,+0700,,@klikdokter_id Klik Dokter Run Fest Marathon @DinPutro @richo_hho @Bundanya_Alya_,de,[],[],371565918,charlesmpg88_,Charles. M,1,15,0,0,0,klikdokter,Klikdokter,id klik dokter run fest marathon hho alya,0.25,0.0,Positive
1581922419341930499,1581861153742823426,2022-10-17 15:17:50,+0700,,@klikdokter_id KLIKDOKTER RUNFEST  Yuk ikutan  @cimolmilky  @msmochd77  @fatkadina1,sv,[],[],1264092615776980993,ajekrina,Cinta Pertamamu,1,15,0,0,0,klikdokter,Klikdokter,id klikdokter runfest yuk ikut,0.0,0.10599999999999998,Neutral
1581921812690046976,1581861153742823426,2022-10-17 15:15:25,+0700,,@klikdokter_id Klikdokter RunFest  @ipphoright @ngetweetapasaja @masmasjawabgt,no,[],[],812910868539310080,pemaintuitter,pemain tuitter,1,15,0,0,0,klikdokter,Klikdokter,id klikdokter runfest,0.0,0.0,Neutral
1581920052147675137,1581861153742823426,2022-10-17 15:08:25,+0700,,@klikdokter_id Klikdokter RunFest  @Nasikhinkhofifa @UmmuShirahoshi1 @sri_sunarko  https://t.co/RHeHjbbQYf,no,[],[],4419204488,em4p_,꧁e꧑áp꧂,1,15,0,0,0,klikdokter,Klikdokter,id klikdokter runfest sunarko,0.0,0.0,Neutral
1581910030236135425,1581861153742823426,2022-10-17 14:28:36,+0700,,@klikdokter_id Klikdokter runfest @9WIjJxHHrddnFUD @anggianuruls11 @YantiDjumadi,no,[],[],166430306,tonyherdianto,tony herdianto,1,14,0,0,0,klikdokter,Klikdokter,id klikdokter runfest,0.0,0.0,Neutral
1581906608875278336,1581902840544518144,2022-10-17 14:15:00,+0700,,"@klikdokter_id Coffe is one of Longevity Secret, bukan begitu ?@klikdokter_id",en,[],[],1937889144,TheTaufik48,TaufikST48,1,14,0,0,0,klikdokter,Klikdokter,id coffe is one of longevity secret,0.0,0.0,Neutral
1581905914361417728,1581905914361417728,2022-10-17 14:12:15,+0700,,𝗞𝗹𝗶𝗸𝗱𝗼𝗸𝘁𝗲𝗿 𝗥𝘂𝗻𝗳𝗲𝘀𝘁 Ikutan Juga Ya :) @gushan_h @SeptiarRina @Hafisriskillah  #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1937889144,TheTaufik48,TaufikST48,1,14,0,0,0,klikdokter,Klikdokter,ikut ya h kuis klikdokter jagasehatmu klikdokterrunfest,0.0,0.10599999999999998,Neutral
1581905875694129152,1581902840544518144,2022-10-17 14:12:05,+0700,,@klikdokter_id blum diajak ayang ngopi ~,in,[],[],920735300,nanaaudina,nanachan.,1,14,0,0,0,klikdokter,Klikdokter,id ajak ayang ngopi,0.0,0.7184,Neutral
1581905648018915328,1581861153742823426,2022-10-17 14:11:11,+0700,,@klikdokter_id 𝗞𝗹𝗶𝗸𝗱𝗼𝗸𝘁𝗲𝗿 𝗥𝘂𝗻𝗳𝗲𝘀𝘁 Ikutan Juga Ya :) @gushan_h @SeptiarRina @Hafisriskillah  #kuis #KlikDokter #JagaSehatmu #KlikDokterRunFest,no,"['kuis', 'klikdokter', 'jagasehatmu', 'klikdokterrunfest']",[],1937889144,TheTaufik48,TaufikST48,1,14,0,0,0,klikdokter,Klikdokter,id ikut ya h kuis klikdokter jagasehatmu klikdokterrunfest,0.0,0.10599999999999998,Neutral
